,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
2012-10-31,105431.55,270965.75,151924.1,83984.25,263213.30303030304,250669.5,250739.6,203661.5,340029.0,128173.64285714286,93710.72972972973,428679.5,164884.0,94217.5925925926,100937.4,117839.42857142857,105940.73333333334,99272.15,117837.4375,162425.0,196317.83333333334,302005.4285714286,99714.69696969698,136317.5,99199.82352941176,102958.34782608696,202491.57142857142,110039.08333333333,145563.66666666666,179313.83333333334,230867.75,145359.53333333333,130174.42307692308,137562.2162162162,156640.25,94992.17777777778,81945.9,182160.26315789475,120856.41176470589,231734.0,123201.2,144170.4,106802.53846153847,99220.35384615384,218763.6,205470.5,154811.0,187481.9,82081.63636363637,126065.29166666667,230521.88888888888
2012-11-30,105459.3,271802.5,153441.0,84151.8,266213.57575757575,251692.8125,250826.6,203582.0,342051.0,129073.75,94063.37837837837,430642.0,165989.46153846153,94378.51851851853,101024.62857142858,118056.28571428571,106018.26666666666,99306.0,117953.4375,162903.5,197194.33333333334,303596.85714285716,100325.84848484848,137126.75,99186.58823529411,103114.26086956522,203304.57142857142,110453.5,147354.11111111112,179483.5,230866.0,145519.4,130348.92307692308,137600.05405405405,158202.875,95040.04444444444,82112.8,183059.15789473685,120913.35294117648,232327.0,123344.93333333333,144540.5,106999.38461538461,99541.38461538461,220299.9,205265.0,155218.5,188262.05,82221.81818181818,126218.70833333333,231282.55555555556
2012-12-31,105466.85,272351.25,154550.8,84391.8,269890.7272727273,252523.9375,251646.8,203720.0,344532.0,130084.25,94458.2972972973,432014.25,167176.15384615384,94535.88888888889,101087.08571428571,118319.19047619047,106038.53333333334,99426.5,118079.75,163319.5,198804.66666666666,304883.28571428574,100894.12121212122,137897.65,99159.4705882353,103336.08695652174,204249.57142857142,110884.83333333333,149570.22222222222,179953.83333333334,230383.75,145538.06666666668,130496.34615384616,137701.37837837837,159787.375,95112.13333333333,82320.9,184185.57894736843,121040.05882352941,233393.0,123499.8,144920.8,107207.53846153847,99946.98461538462,221946.4,205183.25,155502.83333333334,189298.6,82284.63636363637,126301.75,232125.0
2013-01-31,105481.4,273040.25,155878.1,84727.35,273544.24242424243,253446.1875,252655.6,203953.5,347152.0,131148.14285714287,94956.56756756757,434128.0,168268.38461538462,94669.88888888889,101152.85714285714,118426.38095238095,106191.66666666667,99623.05,118142.5,163611.5,200421.0,305583.85714285716,101457.51515151515,138441.35,99118.17647058824,103511.56521739131,205049.14285714287,111576.08333333333,152320.66666666666,180262.5,230995.5,145532.2,130599.23076923077,137801.02702702704,161274.75,95171.75555555556,82548.15,185280.31578947368,121242.64705882352,234726.0,123636.46666666666,145723.4,107448.34615384616,100297.72307692308,223118.9,205322.5,155706.75,190363.8,82349.54545454546,126487.66666666667,232565.66666666666
2013-02-28,105552.7,273608.25,157112.4,84992.75,277455.3333333333,254239.125,253268.4,204822.0,349241.0,132178.57142857142,95435.02702702703,436087.0,169109.84615384616,94828.92592592593,101311.5142857143,118496.61904761905,106321.6,99799.8,118154.875,163773.25,201521.5,306651.85714285716,102092.87878787878,138948.35,99084.76470588235,103693.47826086957,205826.57142857142,112178.41666666667,155454.77777777778,180602.83333333334,230770.0,145738.06666666668,130727.15384615384,137848.37837837837,162665.125,95317.75555555556,82683.85,186682.36842105264,121454.82352941176,236845.0,123804.46666666666,146532.1,107634.80769230769,100688.98461538462,224822.9,205453.75,156006.08333333334,191279.55,82390.45454545454,126657.45833333333,232795.88888888888
2013-03-31,105684.15,274308.25,158698.4,85128.4,282088.2727272727,255144.0625,253608.4,205487.5,351065.0,133246.0357142857,95871.35135135135,438278.5,170056.84615384616,94988.0,101454.74285714286,118478.33333333333,106500.8,99916.9,118310.0625,163923.0,201819.83333333334,307728.28571428574,102799.36363636363,139551.75,99081.82352941176,103815.82608695653,206756.7142857143,112599.83333333333,158770.44444444444,180816.16666666666,230142.75,146157.33333333334,130879.84615384616,137980.37837837837,164086.25,95399.77777777778,82825.05,188194.31578947368,121681.23529411765,238302.0,124257.2,147271.6,107819.96153846153,101066.76923076923,226523.8,205573.5,156320.66666666666,192121.35,82546.0,126978.875,233063.55555555556
2013-04-30,105784.25,274766.75,160383.2,85152.7,287170.75757575757,256408.8125,254133.0,206560.0,352878.0,134274.92857142858,96298.21621621621,441035.75,171247.23076923078,95184.44444444444,101556.97142857143,118581.04761904762,106547.06666666667,99911.35,118529.3125,163861.0,202023.33333333334,309016.4285714286,103544.90909090909,140122.8,98990.35294117648,103906.65217391304,207737.14285714287,112822.83333333333,161838.22222222222,181213.16666666666,228522.25,146549.73333333334,131193.8076923077,138081.54054054053,165465.25,95578.44444444444,82974.9,189900.0,121840.35294117648,239447.0,124715.26666666666,147771.4,107995.88461538461,101510.43076923076,228483.4,205479.25,156623.08333333334,192969.8,82733.54545454546,127267.5,233437.22222222222
2013-05-31,105798.55,275023.5,162097.2,85124.35,292546.36363636365,258123.4375,255501.6,207713.5,355420.0,135498.75,96764.32432432432,442718.0,172382.38461538462,95345.33333333333,101640.42857142857,118658.14285714286,106548.0,99929.55,118860.0625,163751.5,202580.83333333334,310550.4285714286,104254.51515151515,140777.55,98923.58823529411,103983.86956521739,208696.85714285713,112998.41666666667,164958.11111111112,181415.83333333334,226929.5,146897.13333333333,131418.46153846153,138214.37837837837,166834.875,95730.82222222222,83092.0,191683.94736842104,121978.0294117647,240210.0,125134.33333333333,148241.8,108166.30769230769,101977.56923076924,230437.4,205384.5,156785.08333333334,194063.95,82889.45454545454,127643.08333333333,233831.88888888888
2013-06-30,105815.0,274813.5,163905.7,85107.15,297708.0,259655.5,257169.4,208384.0,357796.0,136790.35714285713,97277.83783783784,444857.25,173391.84615384616,95540.29629629629,101785.71428571429,118807.61904761905,106388.0,99967.8,119216.625,163729.0,203797.5,312233.28571428574,105006.06060606061,141399.8,98851.0,104129.0,209737.2857142857,113303.41666666667,168236.55555555556,181951.83333333334,226135.25,147146.46666666667,131595.3076923077,138322.2162162162,168201.375,95947.82222222222,83216.65,193260.36842105264,122145.76470588235,241252.0,125604.86666666667,148282.0909090909,108398.15384615384,102495.89230769231,232760.5,205197.75,156991.75,195134.05,82987.36363636363,128090.83333333333,234165.55555555556
2013-07-31,105882.45,274502.75,165430.8,85146.95,302777.2121212121,261554.5625,258410.8,208537.0,360141.0,138212.17857142858,97817.7027027027,446736.25,174225.38461538462,95751.85185185185,101953.97142857143,118933.47619047618,106484.26666666666,100011.3,119648.8125,163723.5,204941.66666666666,313810.85714285716,105767.51515151515,142112.75,98756.0,104938.75,210753.42857142858,113638.0,171655.44444444444,182489.83333333334,226010.25,147360.33333333334,131752.11538461538,138450.0810810811,169638.375,96099.0,83393.75,194837.26315789475,122362.29411764706,242378.0,126176.13333333333,148606.9090909091,108644.03846153847,103014.03076923077,234902.6,205043.5,157347.5,196120.65,83107.63636363637,128657.0,234522.33333333334
2013-08-31,106077.9,274531.0,166688.5,85189.5,308050.45454545453,263324.6875,259530.2,208341.0,362639.0,139778.14285714287,98384.56756756757,451143.0,175182.6923076923,96059.37037037036,102120.82857142857,119119.85714285714,106589.06666666667,100077.6,122496.35294117648,163942.5,205566.83333333334,314979.4285714286,106360.15151515152,142805.6,98643.64705882352,105123.91666666667,211839.7142857143,114021.25,174803.0,183175.83333333334,226605.75,147605.8,131959.26923076922,138621.54054054053,170981.25,96302.53333333334,83629.25,196082.7894736842,122581.14705882352,243753.0,126843.0,148907.36363636365,108982.0,103568.23076923077,237040.5,204924.5,157661.75,197092.8,83262.81818181818,129337.41666666667,235080.0
2013-09-30,105928.23809523809,275007.75,167898.7,85218.55,313226.0909090909,265209.8125,260695.2,208303.0,365758.0,141327.0,98944.78378378379,455223.75,176116.3076923077,96387.07407407407,102216.42857142857,119370.09523809524,106879.6,100078.05,122737.35294117648,164008.75,205303.66666666666,316576.4285714286,106933.84848484848,143415.85,98557.88235294117,105271.70833333333,212828.0,114432.58333333333,177703.66666666666,183999.5,226974.75,147870.26666666666,132177.38461538462,138753.72972972973,172338.875,96457.46666666666,83870.6,197451.84210526315,122753.05882352941,245104.0,127377.06666666667,149198.0909090909,109337.57692307692,104154.43076923076,238883.4,204798.5,158014.0,198156.8,83474.63636363637,129930.54166666667,235523.88888888888
2013-10-31,106056.19047619047,275047.0,169086.9,85247.0,318130.42424242425,266589.9375,261594.8,208469.5,368488.0,142649.42857142858,99535.32432432432,460078.5,177012.6923076923,96716.07407407407,102260.68571428572,119630.52380952382,106998.13333333333,100206.4,122912.05882352941,164219.75,204777.66666666666,317837.85714285716,107461.69696969698,144143.0,98591.88235294117,105491.45833333333,213907.2857142857,114871.0,180309.0,184771.16666666666,227462.5,148264.46666666667,132493.42307692306,138995.1891891892,173541.25,96668.46666666666,83988.75,198653.36842105264,122938.08823529411,246817.0,127761.93333333333,149560.0909090909,109773.23076923077,104736.21538461538,240719.6,204696.5,158251.75,199137.9,83720.0,130519.95833333333,236071.77777777778
2013-11-30,106206.47619047618,275287.5,170386.5,85262.65,322179.2121212121,268015.25,262215.2,208786.0,370797.0,143811.42857142858,100079.7027027027,464111.75,177599.0,96985.4074074074,102426.57142857143,119874.76190476191,108940.9375,100390.75,123025.4705882353,164465.0,204766.0,319035.85714285716,108092.90909090909,144764.75,98628.0,105728.08333333333,214977.7142857143,115211.33333333333,182975.44444444444,185285.83333333334,227720.0,148727.6,132764.15384615384,139196.54054054053,174808.875,96862.04444444444,84099.15,200172.36842105264,123142.61764705883,248246.0,128216.93333333333,149960.72727272726,110192.53846153847,105352.53846153847,242509.5,204621.25,158492.0,199957.25,83914.45454545454,130875.0,236551.66666666666
2013-12-31,106350.61904761905,275469.75,171744.7,85284.3,326014.1212121212,269580.375,262252.8,208944.5,372271.0,144900.17857142858,100652.54054054055,468693.75,178043.92307692306,97291.37037037036,102641.82857142857,120103.14285714286,109237.1875,100552.05,123056.05882352941,164784.5,204731.66666666666,319502.5714285714,108750.39393939394,145429.1,98724.4705882353,105973.04166666667,215875.57142857142,115504.25,185325.88888888888,185615.0,228318.25,149374.73333333334,133022.76923076922,139552.35135135136,176223.625,97088.15555555555,84179.8,201638.7894736842,123325.94117647059,249048.0,128611.26666666666,150244.63636363635,110529.38461538461,105916.32307692307,243648.6,204639.25,158747.5,200504.15,84101.18181818182,131245.95833333334,237037.77777777778
2014-01-31,106488.23809523809,275851.5,173134.3,85266.9,329775.8484848485,271375.5625,262114.8,209497.0,373800.0,145957.35714285713,101193.18918918919,472026.25,178537.92307692306,97596.33333333333,102886.91428571429,120416.38095238095,109450.125,100562.15,123222.58823529411,165029.25,205034.0,320411.5714285714,109414.90909090909,146076.95,98834.11764705883,105487.84,216858.0,115654.83333333333,187423.77777777778,185900.33333333334,228125.5,149897.13333333333,133273.8076923077,139854.56756756757,177674.375,97263.44444444444,84414.4,203133.47368421053,123455.76470588235,249556.0,129182.86666666667,150418.63636363635,110831.96153846153,106549.38461538461,244597.1,204673.75,159263.58333333334,201150.05,84199.63636363637,131518.5,237599.11111111112
2014-02-28,106546.04761904762,276067.75,174543.0,85323.05,333382.75757575757,273173.625,262267.2,209576.5,375269.0,147044.5357142857,101782.64864864865,475419.25,179462.15384615384,97892.51851851853,103091.08571428571,120769.04761904762,109699.3125,100595.1,123512.17647058824,165108.0,205471.83333333334,321153.28571428574,110008.57575757576,146854.75,98988.82352941176,105804.04,217801.2857142857,115879.91666666667,189291.55555555556,186399.66666666666,228355.5,150460.8,133501.11538461538,140163.27027027027,179004.875,97423.95555555556,84653.05,204404.1052631579,123592.23529411765,249688.0,129662.06666666667,150583.36363636365,111108.84615384616,107114.84615384616,245317.0,204659.0,159696.58333333334,202031.35,84274.90909090909,131892.29166666666,238330.55555555556
2014-03-31,106608.09523809524,276614.25,175690.1,85429.55,335713.1212121212,275257.625,262253.4,209741.0,376459.0,148040.0,102357.2972972973,477041.0,180419.15384615384,98099.29629629629,103306.05714285714,121220.42857142857,109870.5,100677.1,123815.17647058824,165055.25,205861.5,322478.5714285714,110554.51515151515,147573.7,99176.88235294117,106085.08,218879.42857142858,116256.08333333333,191017.22222222222,186959.0,228854.75,150795.2,133744.03846153847,140341.97297297296,180048.75,97601.8,84922.85,205294.47368421053,123735.0,250782.0,129865.8,150974.0,111429.46153846153,107699.52307692308,246321.1,204484.25,160104.66666666666,202996.95,84286.0,132232.04166666666,239186.33333333334
2014-04-30,106745.66666666667,277146.25,176377.9,85541.4,337238.6666666667,277081.9375,262279.4,209641.0,377423.0,148993.92857142858,102917.43243243243,479215.0,181268.6923076923,98318.44444444444,103570.34285714285,121655.09523809524,110116.625,100934.85,123962.82352941176,165465.5,205712.66666666666,323678.71428571426,111153.12121212122,148263.0,99436.64705882352,106384.56,219714.7142857143,116830.66666666667,192650.44444444444,187564.0,229828.75,151032.46666666667,133903.26923076922,140527.4054054054,181154.25,97753.0,85125.05,206093.73684210525,123964.73529411765,252093.0,130002.13333333333,151450.27272727274,111704.0,108257.12307692308,247154.1,204494.75,160366.08333333334,203830.65,84359.45454545454,132555.91666666666,240045.0
2014-05-31,106999.57142857143,277407.75,177020.0,85633.55,338164.63636363635,278979.4375,261450.0,209864.0,377497.0,149768.39285714287,103420.16216216216,481662.0,181979.23076923078,98545.62962962964,102968.80555555556,122101.14285714286,107866.17647058824,101113.35,123978.29411764706,166162.0,205286.83333333334,324638.4285714286,111847.24242424243,148813.45,99676.70588235294,106656.48,220390.2857142857,117438.33333333333,194037.0,188019.83333333334,230666.75,151166.53333333333,134111.11538461538,140736.51351351352,182296.125,97951.2,85375.45,206779.47368421053,124224.9705882353,253173.0,130158.33333333333,152000.63636363635,111999.57692307692,108828.76923076923,247862.1,204570.5,160628.66666666666,204510.6,84513.54545454546,132850.33333333334,240923.44444444444
2014-06-30,107261.28571428571,277555.0,177482.5,85685.6,339468.51515151514,280882.4375,260846.4,210677.0,377537.0,150473.35714285713,103896.7027027027,485470.5,182597.53846153847,98827.77777777778,103249.97222222222,122447.04761904762,108305.94117647059,101371.45,123983.0,166588.0,205137.0,325180.0,112502.39393939394,149264.95,99900.23529411765,106938.72,221073.7142857143,117944.08333333333,195220.11111111112,188414.83333333334,230873.75,151187.46666666667,134365.26923076922,140980.64864864864,183525.0,98149.57777777778,85605.45,207747.2105263158,124530.41176470589,253673.0,130488.46666666666,152410.45454545456,112256.73076923077,109391.95384615385,248275.1,204816.75,161010.08333333334,205214.2,84716.18181818182,133213.16666666666,241764.22222222222
2014-07-31,107501.90476190476,278144.5,177865.0,85748.85,340919.48484848486,282237.6875,260266.8,211408.0,377678.0,151141.7142857143,104308.62162162163,488196.25,183015.0,99113.29629629629,103604.97222222222,122804.52380952382,107986.61111111111,101618.6,124087.94117647059,166628.25,205071.0,325577.28571428574,113064.12121212122,149677.65,100135.41176470589,107184.0,222133.42857142858,118379.58333333333,196564.88888888888,188749.33333333334,230729.75,151241.86666666667,134637.3076923077,141224.2162162162,184673.625,98465.53333333334,85803.95,208635.94736842104,124791.79411764706,253702.0,130752.8,152922.54545454544,112511.69230769231,109922.26153846153,248792.2,204953.0,161277.5,206067.45,84938.63636363637,133511.875,242540.66666666666
